Impact,Test Title,Test URL,Screenshot URL,Help URL,Rule ID,Description,Help,,,Manual,Needs Review,IGT,Selector,Summary,Source Code,Tags,Found By,Share URL,Created At,Country,Brand,Unique string identifier,Unique ID
serious,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,https://axe-eu.deque.com/api/screenshots/ae2784bf-3fc9-4b68-af7d-7fdb26a2d47a,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeEdge,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,,,No,No,,"["".layatravelcompany""]","Fix any of the following:
  Element has insufficient color contrast of 2.03 (foreground color: #ffffff, background color: #4cc2f1, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1","<a href=""https://preprod.layatravelinsurance.ie"" class=""layatravelcompany"">Laya Travel</a>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/38851985-292f-4842-b9b7-5b2c5a7d0367,2025-03-26T14:16:55.947Z,Ireland,Laya,"color-contrast["".layatravelcompany""]Laya - LIS Claims Overview",1243
moderate,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,,https://docs.deque.com/issue-help/1.0.0/en/custom-dialog,custom-dialog,The element appears and functions like a modal dialog but is missing required ARIA role(s) and/or attribute(s).,Dialog / Alert Dialog: Dialog is missing appropriate role and/or attributes,,,Yes,No,Modal Dialog,"[""body > div#main-body-content.container:nth-of-type(3) > div:nth-of-type(1) > div#app:nth-of-type(1) > div#app.vue-claims:nth-of-type(1) > div.fade-in:nth-of-type(1) > div.panel.app-panel.app-white-background.fade-in.claims:nth-of-type(7) > div.claims__main:nth-of-type(2) > div.d-flex.justify-content-between.flex-column.flex-md-row.claims__main__top:nth-of-type(1) > div.claims__main__filters--container:nth-of-type(1) > div.claims__main__filters:nth-of-type(2) > div.claims__main__filters__content-holder:nth-of-type(1) > div#mainFilterContent.claims__main__filters__content:nth-of-type(1)""]",The element appears and functions like a modal dialog but is missing required ARIA role(s) and/or attribute(s).,,"wcag2a,EN-301-549,wcag412b,EN-9.4.1.2",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/3ebc1a59-3882-417e-bd7d-7ee7eaf9ca0a,2025-03-26T14:41:35.357Z,Ireland,Laya,"custom-dialog[""body > div#main-body-content.container:nth-of-type(3) > div:nth-of-type(1) > div#app:nth-of-type(1) > div#app.vue-claims:nth-of-type(1) > div.fade-in:nth-of-type(1) > div.panel.app-panel.app-white-background.fade-in.claims:nth-of-type(7) > div.claims__main:nth-of-type(2) > div.d-flex.justify-content-between.flex-column.flex-md-row.claims__main__top:nth-of-type(1) > div.claims__main__filters--container:nth-of-type(1) > div.claims__main__filters:nth-of-type(2) > div.claims__main__filters__content-holder:nth-of-type(1) > div#mainFilterContent.claims__main__filters__content:nth-of-type(1)""]Laya - LIS Claims Overview",1269
minor,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,https://axe-eu.deque.com/api/screenshots/ae2784bf-3fc9-4b68-af7d-7fdb26a2d47a,https://dequeuniversity.com/rules/axe/4.10/empty-table-header?application=AxeEdge,empty-table-header,Ensure table headers have discernible text,Table header text should not be empty,,,No,No,,"[""th:nth-child(5)""]","Fix any of the following:
  Element does not have text that is visible to screen readers",<th></th>,"cat.name-role-value,best-practice",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/369cc02d-9890-4cd5-a535-a47a205672ef,2025-03-26T14:16:55.947Z,Ireland,Laya,"empty-table-header[""th:nth-child(5)""]Laya - LIS Claims Overview",1278
serious,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,,https://docs.deque.com/issue-help/1.0.0/en/focus-modal-moves-outside,focus-modal-moves-outside,Keyboard focus is not maintained within the modal. It is possible to tab out of the modal.,Keyboard focus is not maintained in modal,,,Yes,No,Modal Dialog,"[""body > div#main-body-content.container:nth-of-type(3) > div:nth-of-type(1) > div#app:nth-of-type(1) > div#app.vue-claims:nth-of-type(1) > div.fade-in:nth-of-type(1) > div.panel.app-panel.app-white-background.fade-in.claims:nth-of-type(7) > div.claims__main:nth-of-type(2) > div.d-flex.justify-content-between.flex-column.flex-md-row.claims__main__top:nth-of-type(1) > div.claims__main__filters--container:nth-of-type(1) > div.claims__main__filters:nth-of-type(2) > div.claims__main__filters__content-holder:nth-of-type(1) > div#mainFilterContent.claims__main__filters__content:nth-of-type(1)""]",Keyboard focus is not maintained within the modal. It is possible to tab out of the modal.,,"wcag2a,EN-301-549,wcag243a,EN-9.2.4.3",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/3bc31568-4a9a-4f2a-8a6e-064e0b8fc789,2025-03-26T14:41:35.357Z,Ireland,Laya,"focus-modal-moves-outside[""body > div#main-body-content.container:nth-of-type(3) > div:nth-of-type(1) > div#app:nth-of-type(1) > div#app.vue-claims:nth-of-type(1) > div.fade-in:nth-of-type(1) > div.panel.app-panel.app-white-background.fade-in.claims:nth-of-type(7) > div.claims__main:nth-of-type(2) > div.d-flex.justify-content-between.flex-column.flex-md-row.claims__main__top:nth-of-type(1) > div.claims__main__filters--container:nth-of-type(1) > div.claims__main__filters:nth-of-type(2) > div.claims__main__filters__content-holder:nth-of-type(1) > div#mainFilterContent.claims__main__filters__content:nth-of-type(1)""]Laya - LIS Claims Overview",1294
serious,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,,https://docs.deque.com/issue-help/1.0.0/en/focus-modal-none,focus-modal-none,"When the modal dialog is activated, keyboard focus is not placed on/in it.",Keyboard focus is not placed on opened modal,,,Yes,No,Modal Dialog,"[""body > div#main-body-content.container:nth-of-type(3) > div:nth-of-type(1) > div#app:nth-of-type(1) > div#app.vue-claims:nth-of-type(1) > div.fade-in:nth-of-type(1) > div.panel.app-panel.app-white-background.fade-in.claims:nth-of-type(7) > div.claims__main:nth-of-type(2) > div.d-flex.justify-content-between.flex-column.flex-md-row.claims__main__top:nth-of-type(1) > div.claims__main__filters--container:nth-of-type(1) > div.claims__main__filters:nth-of-type(2) > div.claims__main__filters__content-holder:nth-of-type(1) > div#mainFilterContent.claims__main__filters__content:nth-of-type(1)""]","When the modal dialog is activated, keyboard focus is not placed on/in it.",,"wcag2a,EN-301-549,wcag243a,EN-9.2.4.3",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/6e6f8ec4-dace-4744-9f21-94c1af1a3da1,2025-03-26T14:41:35.357Z,Ireland,Laya,"focus-modal-none[""body > div#main-body-content.container:nth-of-type(3) > div:nth-of-type(1) > div#app:nth-of-type(1) > div#app.vue-claims:nth-of-type(1) > div.fade-in:nth-of-type(1) > div.panel.app-panel.app-white-background.fade-in.claims:nth-of-type(7) > div.claims__main:nth-of-type(2) > div.d-flex.justify-content-between.flex-column.flex-md-row.claims__main__top:nth-of-type(1) > div.claims__main__filters--container:nth-of-type(1) > div.claims__main__filters:nth-of-type(2) > div.claims__main__filters__content-holder:nth-of-type(1) > div#mainFilterContent.claims__main__filters__content:nth-of-type(1)""]Laya - LIS Claims Overview",1299
serious,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,,https://docs.deque.com/issue-help/1.0.0/en/focus-modal-not-returned,focus-modal-not-returned,"When the modal dialog or similar element is closed, keyboard focus is not returned to the triggering element.","Modal is closed, focus is not returned to trigger",,,Yes,No,Modal Dialog,"[""body > div#main-body-content.container:nth-of-type(3) > div:nth-of-type(1) > div#app:nth-of-type(1) > div#app.vue-claims:nth-of-type(1) > div.fade-in:nth-of-type(1) > div.panel.app-panel.app-white-background.fade-in.claims:nth-of-type(7) > div.claims__main:nth-of-type(2) > div.d-flex.justify-content-between.flex-column.flex-md-row.claims__main__top:nth-of-type(1) > div.claims__main__filters--container:nth-of-type(1) > div.claims__main__filters:nth-of-type(2) > div.claims__main__filters__content-holder:nth-of-type(1) > div#mainFilterContent.claims__main__filters__content:nth-of-type(1)""]","When the modal dialog or similar element is closed, keyboard focus is not returned to the triggering element.",,"wcag2a,EN-301-549,wcag243a,EN-9.2.4.3",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/1ff42985-f92f-4782-90e7-f2529a19e794,2025-03-26T14:41:35.357Z,Ireland,Laya,"focus-modal-not-returned[""body > div#main-body-content.container:nth-of-type(3) > div:nth-of-type(1) > div#app:nth-of-type(1) > div#app.vue-claims:nth-of-type(1) > div.fade-in:nth-of-type(1) > div.panel.app-panel.app-white-background.fade-in.claims:nth-of-type(7) > div.claims__main:nth-of-type(2) > div.d-flex.justify-content-between.flex-column.flex-md-row.claims__main__top:nth-of-type(1) > div.claims__main__filters--container:nth-of-type(1) > div.claims__main__filters:nth-of-type(2) > div.claims__main__filters__content-holder:nth-of-type(1) > div#mainFilterContent.claims__main__filters__content:nth-of-type(1)""]Laya - LIS Claims Overview",1304
serious,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,,https://docs.deque.com/issue-help/1.0.0/en/focus-modal-not-returned,focus-modal-not-returned,"When the modal dialog or similar element is closed, keyboard focus is not returned to the triggering element.","Modal is closed, focus is not returned to trigger",,,Yes,No,Modal Dialog,"[""body.modal-open > div#receiptOrHospitalDetailsModal.modal.fade.show:nth-of-type(10)""]","When the modal dialog or similar element is closed, keyboard focus is not returned to the triggering element.",,"wcag2a,EN-301-549,wcag243a,EN-9.2.4.3",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/370c5a4e-210d-4878-bdfd-9b2a071dc336,2025-03-26T14:42:06.422Z,Ireland,Laya,"focus-modal-not-returned[""body.modal-open > div#receiptOrHospitalDetailsModal.modal.fade.show:nth-of-type(10)""]Laya - LIS Claims Overview",1307
moderate,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,https://axe-eu.deque.com/api/screenshots/ae2784bf-3fc9-4b68-af7d-7fdb26a2d47a,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=AxeEdge,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,,,No,No,,"["".col-sm-2 > h6""]","Fix any of the following:
  Heading order invalid",<h6>Need help? </h6>,"cat.semantics,best-practice",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/2e071aa0-d8d4-4c2c-89b7-d7efc83d1516,2025-03-26T14:16:55.947Z,Ireland,Laya,"heading-order["".col-sm-2 > h6""]Laya - LIS Claims Overview",1337
moderate,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,https://axe-eu.deque.com/api/screenshots/ae2784bf-3fc9-4b68-af7d-7fdb26a2d47a,https://dequeuniversity.com/rules/axe/4.10/landmark-one-main?application=AxeEdge,landmark-one-main,Ensure the document has a main landmark,Document should have one main landmark,,,No,No,,"[""html""]","Fix all of the following:
  Document does not have a main landmark","<html lang=""en"" style=""--vh: 8.51px;"">","cat.semantics,best-practice",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/95f2594a-6c90-48f5-8b11-83ab0754eaf9,2025-03-26T14:16:55.947Z,Ireland,Laya,"landmark-one-main[""html""]Laya - LIS Claims Overview",1489
minor,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,,https://docs.deque.com/issue-help/1.0.0/en/modal-no-esc,modal-no-esc,The modal should enable an ESC Key to dismiss/close the modal.,ESC key does not close modal,,,Yes,No,Modal Dialog,"[""body > div#main-body-content.container:nth-of-type(3) > div:nth-of-type(1) > div#app:nth-of-type(1) > div#app.vue-claims:nth-of-type(1) > div.fade-in:nth-of-type(1) > div.panel.app-panel.app-white-background.fade-in.claims:nth-of-type(7) > div.claims__main:nth-of-type(2) > div.d-flex.justify-content-between.flex-column.flex-md-row.claims__main__top:nth-of-type(1) > div.claims__main__filters--container:nth-of-type(1) > div.claims__main__filters:nth-of-type(2) > div.claims__main__filters__content-holder:nth-of-type(1) > div#mainFilterContent.claims__main__filters__content:nth-of-type(1)""]",The modal should enable an ESC Key to dismiss/close the modal.,,best-practice,mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/986f8f0d-6863-4805-9394-9545290c0fdb,2025-03-26T14:41:35.357Z,Ireland,Laya,"modal-no-esc[""body > div#main-body-content.container:nth-of-type(3) > div:nth-of-type(1) > div#app:nth-of-type(1) > div#app.vue-claims:nth-of-type(1) > div.fade-in:nth-of-type(1) > div.panel.app-panel.app-white-background.fade-in.claims:nth-of-type(7) > div.claims__main:nth-of-type(2) > div.d-flex.justify-content-between.flex-column.flex-md-row.claims__main__top:nth-of-type(1) > div.claims__main__filters--container:nth-of-type(1) > div.claims__main__filters:nth-of-type(2) > div.claims__main__filters__content-holder:nth-of-type(1) > div#mainFilterContent.claims__main__filters__content:nth-of-type(1)""]Laya - LIS Claims Overview",1510
serious,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,,https://docs.deque.com/issue-help/1.0.0/en/reading-order-browse-outside-modal,reading-order-browse-outside-modal,Screen readers can read content outside the modal dialog.,Able to browse outside modal with screen reader,,,Yes,No,Modal Dialog,"[""body > div#main-body-content.container:nth-of-type(3) > div:nth-of-type(1) > div#app:nth-of-type(1) > div#app.vue-claims:nth-of-type(1) > div.fade-in:nth-of-type(1) > div.panel.app-panel.app-white-background.fade-in.claims:nth-of-type(7) > div.claims__main:nth-of-type(2) > div.d-flex.justify-content-between.flex-column.flex-md-row.claims__main__top:nth-of-type(1) > div.claims__main__filters--container:nth-of-type(1) > div.claims__main__filters:nth-of-type(2) > div.claims__main__filters__content-holder:nth-of-type(1) > div#mainFilterContent.claims__main__filters__content:nth-of-type(1)""]",Screen readers can read content outside the modal dialog.,,"wcag2a,EN-301-549,wcag132a,EN-9.1.3.2",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/f6d5b503-0412-4f2e-a4c4-e76d0f5572f1,2025-03-26T14:41:35.357Z,Ireland,Laya,"reading-order-browse-outside-modal[""body > div#main-body-content.container:nth-of-type(3) > div:nth-of-type(1) > div#app:nth-of-type(1) > div#app.vue-claims:nth-of-type(1) > div.fade-in:nth-of-type(1) > div.panel.app-panel.app-white-background.fade-in.claims:nth-of-type(7) > div.claims__main:nth-of-type(2) > div.d-flex.justify-content-between.flex-column.flex-md-row.claims__main__top:nth-of-type(1) > div.claims__main__filters--container:nth-of-type(1) > div.claims__main__filters:nth-of-type(2) > div.claims__main__filters__content-holder:nth-of-type(1) > div#mainFilterContent.claims__main__filters__content:nth-of-type(1)""]Laya - LIS Claims Overview",1529
serious,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,,https://docs.deque.com/issue-help/1.0.0/en/reading-order-browse-outside-modal,reading-order-browse-outside-modal,Screen readers can read content outside the modal dialog.,Able to browse outside modal with screen reader,,,Yes,No,Modal Dialog,"[""body.modal-open > div#receiptOrHospitalDetailsModal.modal.fade.show:nth-of-type(10)""]",Screen readers can read content outside the modal dialog.,,"wcag2a,EN-301-549,wcag132a,EN-9.1.3.2",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/cc8eff66-be65-4165-bb37-0e9087dd405e,2025-03-26T14:42:06.422Z,Ireland,Laya,"reading-order-browse-outside-modal[""body.modal-open > div#receiptOrHospitalDetailsModal.modal.fade.show:nth-of-type(10)""]Laya - LIS Claims Overview",1536
moderate,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,https://axe-eu.deque.com/api/screenshots/ae2784bf-3fc9-4b68-af7d-7fdb26a2d47a,https://dequeuniversity.com/rules/axe/4.10/region?application=AxeEdge,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,,,No,No,,"[""#claimsFilterLabel""]","Fix any of the following:
  Some page content is not contained by landmarks","<label id=""claimsFilterLabel"" class=""claims-filter-label"" for=""dropdownMenuButton""> View claims by year </label>","cat.keyboard,best-practice",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/01e6fd92-9c38-40cd-9dab-2d26049211e9,2025-03-26T14:16:55.947Z,Ireland,Laya,"region[""#claimsFilterLabel""]Laya - LIS Claims Overview",1549
moderate,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,https://axe-eu.deque.com/api/screenshots/ae2784bf-3fc9-4b68-af7d-7fdb26a2d47a,https://dequeuniversity.com/rules/axe/4.10/region?application=AxeEdge,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,,,No,No,,"["".annual-statement-downloads""]","Fix any of the following:
  Some page content is not contained by landmarks","<div class=""annual-statement-downloads"">","cat.keyboard,best-practice",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/5e74466b-675d-48bb-8645-f6e1b86c3eed,2025-03-26T14:16:55.947Z,Ireland,Laya,"region["".annual-statement-downloads""]Laya - LIS Claims Overview",1627
moderate,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,https://axe-eu.deque.com/api/screenshots/ae2784bf-3fc9-4b68-af7d-7fdb26a2d47a,https://dequeuniversity.com/rules/axe/4.10/region?application=AxeEdge,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,,,No,No,,"["".bottom-info-text""]","Fix any of the following:
  Some page content is not contained by landmarks","<p class=""bottom-info-text"">","cat.keyboard,best-practice",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/36d45a39-a65a-46a1-b0d4-dcb2eb2966aa,2025-03-26T14:16:55.947Z,Ireland,Laya,"region["".bottom-info-text""]Laya - LIS Claims Overview",1628
moderate,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,https://axe-eu.deque.com/api/screenshots/ae2784bf-3fc9-4b68-af7d-7fdb26a2d47a,https://dequeuniversity.com/rules/axe/4.10/region?application=AxeEdge,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,,,No,No,,"["".claims__top__below-header > p""]","Fix any of the following:
  Some page content is not contained by landmarks",<p>Welcome to your claims overview. Here you can:</p>,"cat.keyboard,best-practice",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/8df5449a-1c26-4706-885e-494b43af7df0,2025-03-26T14:16:55.947Z,Ireland,Laya,"region["".claims__top__below-header > p""]Laya - LIS Claims Overview",1631
moderate,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,https://axe-eu.deque.com/api/screenshots/ae2784bf-3fc9-4b68-af7d-7fdb26a2d47a,https://dequeuniversity.com/rules/axe/4.10/region?application=AxeEdge,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,,,No,No,,"["".desktop-size-variant:nth-child(11)""]","Fix any of the following:
  Some page content is not contained by landmarks","<tbody class=""desktop-size-variant"">","cat.keyboard,best-practice",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/7f24b6a8-856c-439b-bc3d-2af8fabef970,2025-03-26T14:16:55.947Z,Ireland,Laya,"region["".desktop-size-variant:nth-child(11)""]Laya - LIS Claims Overview",1646
moderate,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,https://axe-eu.deque.com/api/screenshots/ae2784bf-3fc9-4b68-af7d-7fdb26a2d47a,https://dequeuniversity.com/rules/axe/4.10/region?application=AxeEdge,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,,,No,No,,"["".desktop-size-variant:nth-child(13)""]","Fix any of the following:
  Some page content is not contained by landmarks","<tbody class=""desktop-size-variant"">","cat.keyboard,best-practice",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/f92ca4ee-297e-46e5-9c8c-b188d64b9bc6,2025-03-26T14:16:55.947Z,Ireland,Laya,"region["".desktop-size-variant:nth-child(13)""]Laya - LIS Claims Overview",1647
moderate,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,https://axe-eu.deque.com/api/screenshots/ae2784bf-3fc9-4b68-af7d-7fdb26a2d47a,https://dequeuniversity.com/rules/axe/4.10/region?application=AxeEdge,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,,,No,No,,"["".desktop-size-variant:nth-child(15)""]","Fix any of the following:
  Some page content is not contained by landmarks","<tbody class=""desktop-size-variant"">","cat.keyboard,best-practice",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/77206057-1e8c-4f40-bea0-02cdb72aa0d2,2025-03-26T14:16:55.947Z,Ireland,Laya,"region["".desktop-size-variant:nth-child(15)""]Laya - LIS Claims Overview",1648
moderate,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,https://axe-eu.deque.com/api/screenshots/ae2784bf-3fc9-4b68-af7d-7fdb26a2d47a,https://dequeuniversity.com/rules/axe/4.10/region?application=AxeEdge,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,,,No,No,,"["".desktop-size-variant:nth-child(3)""]","Fix any of the following:
  Some page content is not contained by landmarks","<tbody class=""desktop-size-variant"">","cat.keyboard,best-practice",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/62f57371-1b59-4f48-bc7e-8ff06a52240c,2025-03-26T14:16:55.947Z,Ireland,Laya,"region["".desktop-size-variant:nth-child(3)""]Laya - LIS Claims Overview",1649
moderate,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,https://axe-eu.deque.com/api/screenshots/ae2784bf-3fc9-4b68-af7d-7fdb26a2d47a,https://dequeuniversity.com/rules/axe/4.10/region?application=AxeEdge,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,,,No,No,,"["".desktop-size-variant:nth-child(5)""]","Fix any of the following:
  Some page content is not contained by landmarks","<tbody class=""desktop-size-variant"">","cat.keyboard,best-practice",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/581c7e8e-72a1-4f49-9ce4-9013919f3e6c,2025-03-26T14:16:55.947Z,Ireland,Laya,"region["".desktop-size-variant:nth-child(5)""]Laya - LIS Claims Overview",1650
moderate,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,https://axe-eu.deque.com/api/screenshots/ae2784bf-3fc9-4b68-af7d-7fdb26a2d47a,https://dequeuniversity.com/rules/axe/4.10/region?application=AxeEdge,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,,,No,No,,"["".desktop-size-variant:nth-child(7)""]","Fix any of the following:
  Some page content is not contained by landmarks","<tbody class=""desktop-size-variant"">","cat.keyboard,best-practice",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/a3781ce3-e71a-4676-a6e7-2a117f5c4421,2025-03-26T14:16:55.947Z,Ireland,Laya,"region["".desktop-size-variant:nth-child(7)""]Laya - LIS Claims Overview",1651
moderate,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,https://axe-eu.deque.com/api/screenshots/ae2784bf-3fc9-4b68-af7d-7fdb26a2d47a,https://dequeuniversity.com/rules/axe/4.10/region?application=AxeEdge,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,,,No,No,,"["".desktop-size-variant:nth-child(9)""]","Fix any of the following:
  Some page content is not contained by landmarks","<tbody class=""desktop-size-variant"">","cat.keyboard,best-practice",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/6e16f3eb-4938-4753-b0bf-8f3d33a61e42,2025-03-26T14:16:55.947Z,Ireland,Laya,"region["".desktop-size-variant:nth-child(9)""]Laya - LIS Claims Overview",1652
moderate,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,https://axe-eu.deque.com/api/screenshots/ae2784bf-3fc9-4b68-af7d-7fdb26a2d47a,https://dequeuniversity.com/rules/axe/4.10/region?application=AxeEdge,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,,,No,No,,"["".left-side > ul""]","Fix any of the following:
  Some page content is not contained by landmarks",<ul><li>Make a claim and check claim status</li><li>See claim history</li><li> Download your health expenses for the last 5 years </li></ul>,"cat.keyboard,best-practice",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/78c8f8a0-cec0-43b8-92a9-18b8c7a8c0da,2025-03-26T14:16:55.947Z,Ireland,Laya,"region["".left-side > ul""]Laya - LIS Claims Overview",1682
moderate,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,https://axe-eu.deque.com/api/screenshots/ae2784bf-3fc9-4b68-af7d-7fdb26a2d47a,https://dequeuniversity.com/rules/axe/4.10/region?application=AxeEdge,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,,,No,No,,"[""div[data-v-71975462=\""\""][data-v-5b5688cd=\""\""]""]","Fix any of the following:
  Some page content is not contained by landmarks","<div data-v-5b5688cd="""" data-v-71975462="""" id=""webstar-ratings"" tabindex=""0"">","cat.keyboard,best-practice",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/72ddcadf-068b-4367-8243-10877462d594,2025-03-26T14:16:55.947Z,Ireland,Laya,"region[""div[data-v-71975462=\""\""][data-v-5b5688cd=\""\""]""]Laya - LIS Claims Overview",1748
moderate,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,https://axe-eu.deque.com/api/screenshots/ae2784bf-3fc9-4b68-af7d-7fdb26a2d47a,https://dequeuniversity.com/rules/axe/4.10/region?application=AxeEdge,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,,,No,No,,"[""h1""]","Fix any of the following:
  Some page content is not contained by landmarks",<h1>Claims</h1>,"cat.keyboard,best-practice",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/2a537cd6-0c4a-4e36-afc7-d268acfe85a1,2025-03-26T14:16:55.947Z,Ireland,Laya,"region[""h1""]Laya - LIS Claims Overview",1759
moderate,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,https://axe-eu.deque.com/api/screenshots/ae2784bf-3fc9-4b68-af7d-7fdb26a2d47a,https://dequeuniversity.com/rules/axe/4.10/region?application=AxeEdge,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,,,No,No,,"[""thead""]","Fix any of the following:
  Some page content is not contained by landmarks",<thead><tr><th>Treatment</th><th>Claimed</th><th>Covered</th><th>Claim status</th><th></th></tr></thead>,"cat.keyboard,best-practice",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/c14c55f2-8169-477e-a08d-c384a5fe9d85,2025-03-26T14:16:55.947Z,Ireland,Laya,"region[""thead""]Laya - LIS Claims Overview",1779
critical,Laya - LIS Claims Overview,https://preprod.layahealthcare.ie/webclaims/#/submissions,,https://docs.deque.com/issue-help/1.0.0/en/timeout-no-warning,timeout-no-warning,User is not warned of timeout,User is not warned of timeout,,,Yes,No,,"[""body""]",Content times out without providing any warning to the user.,<body>,"wcag2a,EN-301-549,wcag221a,EN-9.2.2.1",mark.rossiter@axa-uk.co.uk,https://axe-eu.deque.com/issues/a9942ded-7d92-4bfa-b2d4-8684f760f618,2025-03-26T14:33:20.052Z,Ireland,Laya,"timeout-no-warning[""body""]Laya - LIS Claims Overview",1908
